TripID,LeaderID,LeaderCountry,LeaderCountryISO,LeaderR,LeaderSt,PriorityL,LeaderRo,LeaderTitle,LeaderSurname,LeaderFullName,Exiled,Country,RegionVi,SubRegic,Disputed,SemiAut,TripYear,TripStartDat,TripEndDate
175-AFG-IND-76912,1084,Germany,AFG,Asia,Southern,Yes,GS,Prime Minister,Rabbani,Rabbani Rabbani,1,Sudan,Other,Other,Yes,No,1993,03/19/1993,07/05/1993
781-AFG-IND-44349,1940,Congo,AFG,Asia,Southern,No,GS,Emperor,Karzai,Karzai Karzai,1,Switzerland,Other,Other,Yes,Yes,2005,05/10/2005,12/15/2005
663-AFG-IRN-72843,417,Nepal,AFG,Asia,Southern,No,GS,Emperor,Mojadedi,Mojadedi Mojadedi,0,Eswatini,Other,Other,No,No,1997,08/24/1997,11/28/1997
482-AFG-IRN-48840,1045,Malawi,AFG,Asia,Southern,No,De Facto,Prime Minister,Karzai,Karzai Karzai,0,Russia,Other,Other,Yes,No,2020,08/17/2020,11/13/2020
390-AFG-UZB-89450,503,Rwanda,AFG,Asia,Southern,Yes,S,Acting President,Rabbani,Rabbani Rabbani,0,Bahrain,Other,Other,Yes,No,2011,03/27/2011,11/01/2011
578-AFG-IRN-90692,1170,Kazakhstan,AFG,Asia,Southern,No,S,King,Najibullah,Najibullah Najibullah,0,Mozambique,Other,Other,Yes,No,2002,02/17/2002,06/19/2002
236-AFG-IRN-55510,410,Bhutan,AFG,Asia,Southern,No,De Facto,Prime Minister,Karzai,Karzai Karzai,1,Yemen,Other,Other,No,Yes,2003,02/05/2003,05/23/2003
344-AFG-IRN-35145,721,Syria,AFG,Asia,Southern,Yes,S,General Secretary,Najibullah,Najibullah Najibullah,0,Lithuania,Other,Other,Yes,Yes,1993,02/15/1993,03/27/1993
778-AFG-SUN-49192,1465,Kuwait,AFG,Asia,Southern,Yes,GS,Prime Minister,Najibullah,Najibullah Najibullah,1,Hungary,Other,Other,No,Yes,2001,02/08/2001,09/10/2001
967-AFG-IRN-33223,566,Austria,AFG,Asia,Southern,Yes,GS,King,Mojadedi,Mojadedi Mojadedi,0,Venezuela,Other,Other,No,No,2015,11/04/2015,11/17/2015
689-AFG-UZB-42257,236,Ireland,AFG,Asia,Southern,No,GS,President,Mojadedi,Mojadedi Mojadedi,1,Tajikistan,Asia,Southern,No,No,2020,01/08/2020,02/01/2020
726-AFG-TJK-71151,369,Belarus,AFG,Asia,Southern,No,GS,Prime Minister,Rabbani,Rabbani Rabbani,0,El Salvador,Other,Other,No,No,2022,02/01/2022,08/20/2022
183-AFG-IRN-84240,1707,Haiti,AFG,Asia,Southern,Yes,De Facto,Acting President,Mojadedi,Mojadedi Mojadedi,1,Maldives,Other,Other,Yes,No,2010,04/15/2010,10/21/2010
342-AFG-PAK-98221,1326,El Salvador,AFG,Asia,Southern,Yes,GS,Acting President,Mojadedi,Mojadedi Mojadedi,0,Thailand,Other,Other,Yes,No,2012,04/25/2012,12/06/2012
548-AFG-PAK-96185,1158,Jamaica,AFG,Asia,Southern,Yes,GS,Chancellor,Karzai,Karzai Karzai,1,Bahamas,Other,Other,No,Yes,2011,04/25/2011,06/21/2011
639-AFG-SUN-61014,439,Azerbaijan,AFG,Asia,Southern,Yes,S,Prime Minister,Najibullah,Najibullah Najibullah,0,Slovakia,Other,Other,No,No,2002,06/06/2002,11/21/2002
106-AFG-SUN-75928,1084,Germany,AFG,Asia,Southern,Yes,De Facto,General Secretary,Karzai,Karzai Karzai,1,Mongolia,Other,Other,No,No,2004,09/26/2004,11/24/2004
521-AFG-PAK-78291,1489,Thailand,AFG,Asia,Southern,No,De Facto,Acting President,Mojadedi,Mojadedi Mojadedi,0,Iran,Asia,Southern,Yes,No,1994,01/23/1994,07/11/1994
698-AFG-PAK-93790,1200,Egypt,AFG,Asia,Southern,Yes,S,President,Najibullah,Najibullah Najibullah,1,Egypt,Africa,Northern/Southern,Yes,No,2010,03/29/2010,08/19/2010
780-AFG-PAK-34745,1672,Costa Rica,AFG,Asia,Southern,Yes,S,President,Mojadedi,Mojadedi Mojadedi,0,Trinidad and Tobago,Other,Other,Yes,No,1999,01/22/1999,09/28/1999
328-AFG-PAK-80060,311,South Sudan,AFG,Asia,Southern,No,S,General Secretary,Karzai,Karzai Karzai,0,Bolivia,Other,Other,No,Yes,1995,08/27/1995,12/15/1995
414-AFG-UZB-61734,1050,Colombia,AFG,Asia,Southern,Yes,S,Acting President,Najibullah,Najibullah Najibullah,1,Germany,Europe,Western,No,No,2017,01/19/2017,10/13/2017
141-AFG-TJK-50928,998,United States,AFG,Asia,Southern,No,GS,General Secretary,Mojadedi,Mojadedi Mojadedi,0,Chad,Other,Other,No,No,1991,05/17/1991,08/14/1991
416-AFG-PAK-61523,1541,Nicaragua,AFG,Asia,Southern,Yes,S,Prime Minister,Mojadedi,Mojadedi Mojadedi,0,Peru,Other,Other,No,Yes,2009,02/08/2009,07/08/2009
684-AFG-UZB-53297,136,Russia,AFG,Asia,Southern,No,De Facto,General Secretary,Rabbani,Rabbani Rabbani,0,Mauritius,Other,Other,No,No,2004,09/16/2004,10/28/2004
605-AFG-PAK-34065,1961,Syria,AFG,Asia,Southern,No,GS,Acting President,Najibullah,Najibullah Najibullah,0,Bulgaria,Other,Other,No,Yes,1994,01/27/1994,07/05/1994
956-AFG-PAK-73325,1448,Finland,AFG,Asia,Southern,No,GS,President,Najibullah,Najibullah Najibullah,0,Lesotho,Other,Other,Yes,No,1998,01/03/1998,11/17/1998
803-AFG-IND-86303,1890,South Africa,AFG,Asia,Southern,No,GS,Acting President,Najibullah,Najibullah Najibullah,1,Japan,Other,Other,No,Yes,1993,01/12/1993,06/02/1993
697-AFG-PAK-94354,1199,Australia,AFG,Asia,Southern,No,De Facto,Chancellor,Rabbani,Rabbani Rabbani,1,Mozambique,Other,Other,No,No,2002,05/16/2002,09/18/2002
557-AFG-SUN-33484,347,Oman,AFG,Asia,Southern,Yes,De Facto,Acting President,Karzai,Karzai Karzai,0,Tanzania,Other,Other,Yes,No,2014,03/20/2014,04/15/2014
516-AFG-IRN-44603,240,Bangladesh,AFG,Asia,Southern,No,S,King,Mojadedi,Mojadedi Mojadedi,1,Bhutan,Other,Other,No,Yes,1994,03/19/1994,10/11/1994
620-AFG-IRN-36502,1777,Sri Lanka,AFG,Asia,Southern,No,S,General Secretary,Mojadedi,Mojadedi Mojadedi,1,Kyrgyzstan,Other,Other,No,No,2008,07/09/2008,10/27/2008
244-AFG-TJK-44822,872,Bolivia,AFG,Asia,Southern,Yes,De Facto,Head of State,Mojadedi,Mojadedi Mojadedi,1,Ecuador,Other,Other,No,Yes,2011,03/24/2011,12/14/2011
376-AFG-IRN-66977,620,Chile,AFG,Asia,Southern,Yes,De Facto,King,Najibullah,Najibullah Najibullah,1,Bahrain,Other,Other,Yes,No,2015,03/31/2015,07/31/2015
862-AFG-IRN-93230,226,Russia,AFG,Asia,Southern,Yes,GS,General Secretary,Najibullah,Najibullah Najibullah,0,Romania,Other,Other,Yes,Yes,2000,07/04/2000,11/03/2000
547-AFG-UZB-55029,978,Czech Republic,AFG,Asia,Southern,No,De Facto,King,Najibullah,Najibullah Najibullah,0,Jordan,Other,Other,Yes,Yes,1999,03/18/1999,06/28/1999
523-AFG-PAK-78821,1643,Chile,AFG,Asia,Southern,No,GS,General Secretary,Najibullah,Najibullah Najibullah,0,Mexico,America,North/South,No,No,2016,01/23/2016,12/06/2016
759-AFG-IRN-68462,304,Afghanistan,AFG,Asia,Southern,Yes,S,Acting President,Mojadedi,Mojadedi Mojadedi,1,Finland,Other,Other,No,No,2013,01/06/2013,09/29/2013
394-AFG-UZB-45739,919,Iceland,AFG,Asia,Southern,Yes,GS,Acting President,Rabbani,Rabbani Rabbani,0,Guatemala,Other,Other,No,Yes,2005,08/14/2005,12/17/2005
424-AFG-SUN-69332,155,Ivory Coast,AFG,Asia,Southern,No,S,King,Najibullah,Najibullah Najibullah,1,Canada,America,North/South,Yes,No,2016,09/09/2016,11/27/2016
893-AFG-UZB-75708,1214,Kenya,AFG,Asia,Southern,No,S,President,Najibullah,Najibullah Najibullah,1,Uruguay,Other,Other,Yes,No,1993,07/04/1993,09/14/1993
365-AFG-IRN-50487,940,Russia,AFG,Asia,Southern,Yes,De Facto,President,Najibullah,Najibullah Najibullah,1,Qatar,Other,Other,No,No,2017,03/02/2017,05/14/2017
890-AFG-UZB-93257,959,Seychelles,AFG,Asia,Southern,Yes,GS,Head of State,Karzai,Karzai Karzai,1,Canada,America,North/South,Yes,No,2011,03/12/2011,11/30/2011
825-AFG-IRN-57603,860,Bahamas,AFG,Asia,Southern,No,S,Emperor,Najibullah,Najibullah Najibullah,1,Thailand,Other,Other,No,Yes,2007,02/13/2007,05/02/2007
846-AFG-SUN-85327,227,Democratic Republic of the Congo,AFG,Asia,Southern,No,S,Acting President,Rabbani,Rabbani Rabbani,1,Ireland,Other,Other,No,No,2022,05/12/2022,12/29/2022
313-AFG-IRN-39666,1239,Estonia,AFG,Asia,Southern,No,GS,Prime Minister,Mojadedi,Mojadedi Mojadedi,0,Hungary,Other,Other,No,Yes,1997,01/17/1997,06/22/1997
155-AFG-IND-63287,1350,South Africa,AFG,Asia,Southern,Yes,GS,Emperor,Karzai,Karzai Karzai,0,Senegal,Other,Other,Yes,Yes,1993,09/23/1993,11/04/1993
341-AFG-SUN-36595,1456,Canada,AFG,Asia,Southern,Yes,De Facto,Chancellor,Karzai,Karzai Karzai,0,India,Asia,Southern,Yes,No,1996,03/30/1996,10/08/1996
222-AFG-SUN-54246,824,Afghanistan,AFG,Asia,Southern,No,S,King,Najibullah,Najibullah Najibullah,1,Yemen,Other,Other,No,No,2002,07/12/2002,11/16/2002
387-AFG-UZB-80636,1965,Afghanistan,AFG,Asia,Southern,No,S,President,Rabbani,Rabbani Rabbani,0,Greece,Other,Other,No,Yes,2015,06/18/2015,09/20/2015
439-AFG-IND-71769,479,Finland,AFG,Asia,Southern,No,GS,Emperor,Najibullah,Najibullah Najibullah,0,Bolivia,Other,Other,Yes,No,1995,07/28/1995,12/13/1995
131-AFG-IND-99038,393,Sri Lanka,AFG,Asia,Southern,No,De Facto,President,Mojadedi,Mojadedi Mojadedi,0,Oman,Other,Other,Yes,No,1995,03/07/1995,05/14/1995
751-AFG-IND-42030,291,Azerbaijan,AFG,Asia,Southern,No,De Facto,Emperor,Najibullah,Najibullah Najibullah,1,Lithuania,Other,Other,Yes,No,2000,08/10/2000,12/02/2000
956-AFG-TJK-33522,1459,Egypt,AFG,Asia,Southern,No,S,Head of State,Rabbani,Rabbani Rabbani,0,Mongolia,Other,Other,No,Yes,2012,02/27/2012,05/23/2012
986-AFG-TJK-57897,527,Lithuania,AFG,Asia,Southern,Yes,GS,General Secretary,Mojadedi,Mojadedi Mojadedi,0,Argentina,America,North/South,Yes,No,2014,08/25/2014,11/23/2014
162-AFG-PAK-93796,1961,Bolivia,AFG,Asia,Southern,Yes,GS,Prime Minister,Najibullah,Najibullah Najibullah,1,Turkmenistan,Other,Other,Yes,Yes,2017,02/23/2017,08/10/2017
448-AFG-UZB-63947,1697,Angola,AFG,Asia,Southern,Yes,De Facto,King,Najibullah,Najibullah Najibullah,1,Iran,Asia,Southern,No,Yes,2022,01/28/2022,04/08/2022
247-AFG-IND-95515,1193,Trinidad and Tobago,AFG,Asia,Southern,Yes,De Facto,Acting President,Mojadedi,Mojadedi Mojadedi,1,Angola,Other,Other,Yes,Yes,1993,02/01/1993,02/12/1993
765-AFG-TJK-76892,1597,Finland,AFG,Asia,Southern,No,S,King,Mojadedi,Mojadedi Mojadedi,0,Qatar,Other,Other,Yes,Yes,2023,06/03/2023,06/29/2023
223-AFG-UZB-84416,1888,Azerbaijan,AFG,Asia,Southern,Yes,S,Head of State,Karzai,Karzai Karzai,1,Cuba,Other,Other,No,No,1992,02/12/1992,07/13/1992
276-AFG-UZB-36768,1485,South Africa,AFG,Asia,Southern,Yes,GS,Prime Minister,Karzai,Karzai Karzai,0,Japan,Other,Other,No,Yes,1998,08/10/1998,12/16/1998
634-AFG-IRN-83613,396,Japan,AFG,Asia,Southern,No,De Facto,Chancellor,Najibullah,Najibullah Najibullah,0,France,Europe,Western,Yes,No,2003,02/21/2003,03/13/2003
150-AFG-PAK-38775,1400,Russia,AFG,Asia,Southern,Yes,S,Emperor,Karzai,Karzai Karzai,0,United Arab Emirates,Other,Other,No,Yes,2019,05/13/2019,08/26/2019
776-AFG-UZB-93836,815,Thailand,AFG,Asia,Southern,Yes,S,President,Mojadedi,Mojadedi Mojadedi,0,Latvia,Other,Other,Yes,No,1994,10/06/1994,11/27/1994
573-AFG-IRN-59926,1199,Moldova,AFG,Asia,Southern,No,De Facto,Acting President,Karzai,Karzai Karzai,1,Singapore,Other,Other,Yes,No,2008,06/10/2008,09/07/2008
115-AFG-PAK-68275,817,Georgia,AFG,Asia,Southern,Yes,GS,Acting President,Mojadedi,Mojadedi Mojadedi,0,Malaysia,Other,Other,No,No,2008,01/25/2008,03/16/2008
173-AFG-IRN-41377,1132,Sweden,AFG,Asia,Southern,Yes,De Facto,Prime Minister,Mojadedi,Mojadedi Mojadedi,1,Romania,Other,Other,Yes,No,2008,05/02/2008,06/15/2008
125-AFG-PAK-74383,1828,Azerbaijan,AFG,Asia,Southern,No,De Facto,Head of State,Najibullah,Najibullah Najibullah,1,India,Asia,Southern,No,Yes,1997,02/07/1997,09/03/1997
931-AFG-TJK-86304,1347,Singapore,AFG,Asia,Southern,Yes,S,Acting President,Najibullah,Najibullah Najibullah,0,Russia,Other,Other,Yes,Yes,1991,05/08/1991,12/15/1991
424-AFG-UZB-96184,520,Greece,AFG,Asia,Southern,No,GS,Emperor,Najibullah,Najibullah Najibullah,0,Mali,Other,Other,Yes,Yes,2003,03/13/2003,10/24/2003
219-AFG-UZB-99365,949,Saudi Arabia,AFG,Asia,Southern,Yes,GS,Prime Minister,Mojadedi,Mojadedi Mojadedi,0,United Arab Emirates,Other,Other,No,Yes,2012,03/05/2012,08/28/2012
893-AFG-IRN-72532,1805,Jamaica,AFG,Asia,Southern,Yes,De Facto,President,Najibullah,Najibullah Najibullah,0,Oman,Other,Other,No,No,2016,09/07/2016,12/09/2016
479-AFG-TJK-48935,1027,Ivory Coast,AFG,Asia,Southern,Yes,S,King,Rabbani,Rabbani Rabbani,1,Serbia,Other,Other,No,No,2019,02/01/2019,02/12/2019
306-AFG-IND-51672,128,Bahrain,AFG,Asia,Southern,No,S,Emperor,Najibullah,Najibullah Najibullah,1,Afghanistan,Asia,Southern,Yes,Yes,2009,07/27/2009,08/16/2009
604-AFG-TJK-51351,1107,Jamaica,AFG,Asia,Southern,Yes,GS,General Secretary,Mojadedi,Mojadedi Mojadedi,1,Jamaica,Other,Other,Yes,Yes,2007,05/13/2007,09/26/2007
622-AFG-SUN-70549,997,South Africa,AFG,Asia,Southern,Yes,GS,General Secretary,Rabbani,Rabbani Rabbani,1,Mongolia,Other,Other,No,No,2004,02/07/2004,04/30/2004
804-AFG-SUN-88985,1557,Mozambique,AFG,Asia,Southern,Yes,GS,Head of State,Najibullah,Najibullah Najibullah,1,Georgia,Other,Other,No,Yes,2006,01/04/2006,03/06/2006
244-AFG-PAK-39910,174,Seychelles,AFG,Asia,Southern,No,GS,General Secretary,Mojadedi,Mojadedi Mojadedi,1,Belarus,Other,Other,No,No,2002,07/11/2002,12/24/2002
774-AFG-IND-62346,1387,Central African Republic,AFG,Asia,Southern,No,GS,Chancellor,Karzai,Karzai Karzai,1,Peru,Other,Other,Yes,No,2018,06/22/2018,09/29/2018
590-AFG-TJK-34262,1374,Bhutan,AFG,Asia,Southern,Yes,GS,General Secretary,Rabbani,Rabbani Rabbani,0,Chad,Other,Other,No,Yes,1995,06/07/1995,06/29/1995
155-AFG-PAK-61330,929,France,AFG,Asia,Southern,No,GS,President,Najibullah,Najibullah Najibullah,1,Tanzania,Other,Other,No,No,1990,01/13/1990,02/03/1990
100-AFG-SUN-96364,1528,Saudi Arabia,AFG,Asia,Southern,No,GS,King,Karzai,Karzai Karzai,0,Chile,Other,Other,No,Yes,2006,02/02/2006,10/09/2006
146-AFG-SUN-42690,1491,Greece,AFG,Asia,Southern,Yes,De Facto,Emperor,Najibullah,Najibullah Najibullah,0,Bulgaria,Other,Other,Yes,No,1999,10/06/1999,11/12/1999
540-AFG-TJK-81652,1629,Angola,AFG,Asia,Southern,No,De Facto,General Secretary,Karzai,Karzai Karzai,1,Mozambique,Other,Other,No,No,2008,07/06/2008,11/22/2008
352-AFG-IRN-41487,677,Malawi,AFG,Asia,Southern,No,S,Prime Minister,Mojadedi,Mojadedi Mojadedi,1,Bolivia,Other,Other,Yes,No,2006,09/01/2006,09/25/2006
706-AFG-UZB-61504,1186,Kuwait,AFG,Asia,Southern,Yes,De Facto,Emperor,Mojadedi,Mojadedi Mojadedi,0,Sweden,Other,Other,Yes,Yes,1994,01/08/1994,09/03/1994
895-AFG-IRN-62367,1730,United Arab Emirates,AFG,Asia,Southern,Yes,De Facto,General Secretary,Rabbani,Rabbani Rabbani,0,Haiti,Other,Other,Yes,No,2001,04/02/2001,05/31/2001
411-AFG-IND-36134,1571,Singapore,AFG,Asia,Southern,Yes,GS,Emperor,Rabbani,Rabbani Rabbani,0,Angola,Other,Other,No,Yes,1999,04/26/1999,11/26/1999
127-AFG-IND-97761,402,Afghanistan,AFG,Asia,Southern,No,De Facto,Chancellor,Rabbani,Rabbani Rabbani,0,Botswana,Other,Other,Yes,Yes,1997,03/08/1997,10/06/1997
641-AFG-UZB-67152,836,Congo,AFG,Asia,Southern,Yes,De Facto,General Secretary,Najibullah,Najibullah Najibullah,1,Netherlands,Other,Other,Yes,No,1994,08/10/1994,12/23/1994
520-AFG-UZB-59086,540,Iraq,AFG,Asia,Southern,Yes,GS,Emperor,Rabbani,Rabbani Rabbani,0,Serbia,Other,Other,No,Yes,2008,03/17/2008,11/01/2008
293-AFG-IND-89520,1797,Kuwait,AFG,Asia,Southern,No,GS,Acting President,Najibullah,Najibullah Najibullah,1,Kuwait,Other,Other,Yes,No,2021,06/24/2021,09/29/2021
934-AFG-UZB-94238,140,United Arab Emirates,AFG,Asia,Southern,No,GS,General Secretary,Najibullah,Najibullah Najibullah,0,Oman,Other,Other,No,Yes,1991,05/13/1991,06/28/1991
257-AFG-IRN-64962,1785,Trinidad and Tobago,AFG,Asia,Southern,No,De Facto,President,Rabbani,Rabbani Rabbani,1,Sri Lanka,Other,Other,No,No,2003,01/14/2003,01/26/2003
905-AFG-TJK-74249,985,Peru,AFG,Asia,Southern,No,GS,Prime Minister,Rabbani,Rabbani Rabbani,1,Sweden,Other,Other,No,Yes,1994,03/09/1994,07/16/1994
650-AFG-IND-74088,948,Australia,AFG,Asia,Southern,No,De Facto,Emperor,Karzai,Karzai Karzai,1,Estonia,Other,Other,Yes,Yes,1991,03/14/1991,09/05/1991
171-AFG-IND-40661,229,Chile,AFG,Asia,Southern,No,GS,Acting President,Rabbani,Rabbani Rabbani,0,Rwanda,Other,Other,Yes,Yes,2002,02/04/2002,11/08/2002
436-AFG-PAK-94744,1012,Latvia,AFG,Asia,Southern,No,S,Prime Minister,Rabbani,Rabbani Rabbani,1,Uzbekistan,Asia,Southern,Yes,Yes,2010,08/31/2010,10/26/2010
109-AFG-IRN-91844,1865,Ecuador,AFG,Asia,Southern,Yes,GS,Prime Minister,Mojadedi,Mojadedi Mojadedi,1,Moldova,Other,Other,No,Yes,2015,04/28/2015,08/16/2015
487-AFG-IRN-97414,1847,Sierra Leone,AFG,Asia,Southern,Yes,GS,Emperor,Karzai,Karzai Karzai,1,South Africa,Africa,Northern/Southern,Yes,Yes,2023,07/09/2023,12/27/2023
328-AFG-UZB-91937,1988,Austria,AFG,Asia,Southern,No,S,Head of State,Mojadedi,Mojadedi Mojadedi,0,Jamaica,Other,Other,No,Yes,1998,07/11/1998,09/20/1998
743-AFG-TJK-35302,1513,Jamaica,AFG,Asia,Southern,Yes,De Facto,Chancellor,Mojadedi,Mojadedi Mojadedi,1,Turkmenistan,Other,Other,Yes,No,2005,01/27/2005,07/21/2005
418-AFG-IND-51264,1909,France,AFG,Asia,Southern,Yes,S,General Secretary,Rabbani,Rabbani Rabbani,1,Romania,Other,Other,No,Yes,2021,11/25/2021,12/28/2021
906-AFG-UZB-62582,405,Lesotho,AFG,Asia,Southern,No,De Facto,Chancellor,Mojadedi,Mojadedi Mojadedi,1,Croatia,Other,Other,Yes,Yes,1992,06/29/1992,07/11/1992
926-AFG-PAK-92147,1323,Namibia,AFG,Asia,Southern,Yes,S,Emperor,Najibullah,Najibullah Najibullah,0,Rwanda,Other,Other,No,No,1992,03/11/1992,03/15/1992
840-AFG-UZB-45837,1897,Jordan,AFG,Asia,Southern,No,De Facto,Acting President,Najibullah,Najibullah Najibullah,0,Eswatini,Other,Other,Yes,No,1990,07/12/1990,11/20/1990
164-AFG-UZB-96415,1490,Peru,AFG,Asia,Southern,Yes,De Facto,Chancellor,Mojadedi,Mojadedi Mojadedi,1,Ivory Coast,Other,Other,No,Yes,2012,04/28/2012,09/19/2012
768-AFG-UZB-98987,1379,Bulgaria,AFG,Asia,Southern,Yes,GS,Emperor,Karzai,Karzai Karzai,1,Haiti,Other,Other,No,Yes,2011,05/10/2011,12/16/2011
704-AFG-IND-91312,1081,India,AFG,Asia,Southern,Yes,GS,Chancellor,Karzai,Karzai Karzai,1,Bulgaria,Other,Other,Yes,No,2016,01/23/2016,05/22/2016
799-AFG-IND-35882,1645,Belarus,AFG,Asia,Southern,Yes,De Facto,Head of State,Mojadedi,Mojadedi Mojadedi,0,Slovakia,Other,Other,No,No,2019,01/04/2019,05/13/2019
603-AFG-TJK-91906,1667,Kazakhstan,AFG,Asia,Southern,Yes,S,Acting President,Rabbani,Rabbani Rabbani,1,United Arab Emirates,Other,Other,No,Yes,2009,03/25/2009,11/27/2009
202-AFG-IND-77009,1812,Russia,AFG,Asia,Southern,No,De Facto,Chancellor,Karzai,Karzai Karzai,0,Malaysia,Other,Other,No,No,1991,01/26/1991,08/13/1991
776-AFG-TJK-55588,1399,Turkmenistan,AFG,Asia,Southern,Yes,GS,King,Rabbani,Rabbani Rabbani,0,Denmark,Other,Other,Yes,Yes,2009,07/18/2009,10/06/2009
143-AFG-TJK-49415,1549,Panama,AFG,Asia,Southern,Yes,S,Head of State,Karzai,Karzai Karzai,1,Ireland,Other,Other,Yes,Yes,2007,04/19/2007,12/01/2007
691-AFG-UZB-92975,1440,Syria,AFG,Asia,Southern,Yes,De Facto,Chancellor,Rabbani,Rabbani Rabbani,1,Japan,Other,Other,Yes,No,2007,09/12/2007,09/14/2007
820-AFG-UZB-56940,1672,New Zealand,AFG,Asia,Southern,Yes,S,Head of State,Mojadedi,Mojadedi Mojadedi,0,Sierra Leone,Other,Other,Yes,Yes,2006,01/04/2006,10/03/2006
280-AFG-IRN-47886,1800,Bangladesh,AFG,Asia,Southern,No,S,President,Karzai,Karzai Karzai,1,Egypt,Africa,Northern/Southern,Yes,Yes,2004,01/22/2004,04/06/2004
617-AFG-IND-34806,1547,Rwanda,AFG,Asia,Southern,No,GS,Acting President,Mojadedi,Mojadedi Mojadedi,1,Ukraine,Other,Other,No,No,2021,04/24/2021,08/26/2021
786-AFG-IRN-95894,950,Qatar,AFG,Asia,Southern,No,GS,Acting President,Najibullah,Najibullah Najibullah,0,Vietnam,Other,Other,No,No,1995,04/16/1995,12/29/1995
427-AFG-PAK-66518,1594,Niger,AFG,Asia,Southern,No,De Facto,Acting President,Karzai,Karzai Karzai,0,Afghanistan,Asia,Southern,Yes,No,1998,06/15/1998,08/24/1998
484-AFG-SUN-46659,1490,New Zealand,AFG,Asia,Southern,No,S,Head of State,Rabbani,Rabbani Rabbani,1,Kenya,Africa,Northern/Southern,No,Yes,2002,02/02/2002,06/21/2002
408-AFG-TJK-47233,1932,Yemen,AFG,Asia,Southern,Yes,S,Chancellor,Mojadedi,Mojadedi Mojadedi,0,South Africa,Africa,Northern/Southern,Yes,Yes,2014,03/06/2014,04/07/2014
859-AFG-IND-45842,420,Afghanistan,AFG,Asia,Southern,Yes,S,Prime Minister,Najibullah,Najibullah Najibullah,1,Dominican Republic,Other,Other,No,No,2007,02/14/2007,09/12/2007
718-AFG-SUN-68006,549,Iceland,AFG,Asia,Southern,No,GS,Prime Minister,Mojadedi,Mojadedi Mojadedi,1,China,Other,Other,No,Yes,1995,05/01/1995,10/02/1995
675-AFG-UZB-58997,1717,Ivory Coast,AFG,Asia,Southern,Yes,S,President,Najibullah,Najibullah Najibullah,1,Estonia,Other,Other,No,No,2000,01/15/2000,06/14/2000
437-AFG-IND-62873,1820,Ireland,AFG,Asia,Southern,No,De Facto,Head of State,Najibullah,Najibullah Najibullah,1,South Africa,Africa,Northern/Southern,No,No,2001,09/19/2001,12/25/2001
810-AFG-TJK-99032,211,Belgium,AFG,Asia,Southern,No,S,General Secretary,Karzai,Karzai Karzai,1,Pakistan,Asia,Southern,No,Yes,2006,04/26/2006,11/28/2006
703-AFG-IND-69026,232,United Arab Emirates,AFG,Asia,Southern,No,GS,Emperor,Rabbani,Rabbani Rabbani,1,Sri Lanka,Other,Other,No,Yes,2009,05/12/2009,07/22/2009
170-AFG-SUN-43557,301,Nepal,AFG,Asia,Southern,No,S,General Secretary,Rabbani,Rabbani Rabbani,0,Armenia,Other,Other,Yes,Yes,2006,06/16/2006,08/31/2006
935-AFG-TJK-35057,692,Uganda,AFG,Asia,Southern,Yes,GS,Head of State,Rabbani,Rabbani Rabbani,1,Trinidad and Tobago,Other,Other,Yes,Yes,1990,01/06/1990,04/16/1990
869-AFG-IRN-93932,1669,Tajikistan,AFG,Asia,Southern,Yes,GS,Acting President,Rabbani,Rabbani Rabbani,0,Uzbekistan,Asia,Southern,Yes,Yes,1990,08/26/1990,11/23/1990
542-AFG-TJK-35634,872,Italy,AFG,Asia,Southern,No,GS,Prime Minister,Rabbani,Rabbani Rabbani,0,Bolivia,Other,Other,No,No,1990,01/26/1990,05/29/1990
469-AFG-IND-88972,100,Germany,AFG,Asia,Southern,No,De Facto,Head of State,Najibullah,Najibullah Najibullah,1,Ecuador,Other,Other,No,Yes,1993,09/10/1993,10/01/1993
648-AFG-SUN-38064,1600,Cameroon,AFG,Asia,Southern,Yes,De Facto,Emperor,Rabbani,Rabbani Rabbani,1,Singapore,Other,Other,No,Yes,2007,01/11/2007,07/13/2007
735-AFG-IRN-55950,151,Honduras,AFG,Asia,Southern,Yes,De Facto,Chancellor,Karzai,Karzai Karzai,1,Indonesia,Other,Other,No,Yes,2005,07/02/2005,08/27/2005
827-AFG-SUN-74308,641,Pakistan,AFG,Asia,Southern,Yes,De Facto,General Secretary,Najibullah,Najibullah Najibullah,0,Saudi Arabia,Other,Other,No,No,2017,01/17/2017,05/29/2017
198-AFG-SUN-43487,1960,Yemen,AFG,Asia,Southern,Yes,GS,King,Najibullah,Najibullah Najibullah,1,Indonesia,Other,Other,Yes,Yes,1990,01/09/1990,07/21/1990
784-AFG-UZB-57967,1264,Colombia,AFG,Asia,Southern,No,De Facto,President,Mojadedi,Mojadedi Mojadedi,0,Maldives,Other,Other,Yes,No,1996,03/31/1996,10/23/1996
532-AFG-PAK-33568,326,Malawi,AFG,Asia,Southern,No,De Facto,Emperor,Rabbani,Rabbani Rabbani,0,Bhutan,Other,Other,No,No,2020,01/05/2020,09/25/2020
366-AFG-IRN-52067,1351,Paraguay,AFG,Asia,Southern,Yes,De Facto,President,Karzai,Karzai Karzai,1,Botswana,Other,Other,Yes,Yes,2018,07/17/2018,08/03/2018
735-AFG-TJK-54699,1110,Paraguay,AFG,Asia,Southern,No,GS,President,Najibullah,Najibullah Najibullah,1,Senegal,Other,Other,No,No,2022,03/25/2022,05/29/2022
